file_name,emotion
G00008/G00008_23/G00008_23_11/G00008_23_11_045.mp4,neutral
G00008/G00008_23/G00008_23_11/G00008_23_11_022.mp4,neutral
G00008/G00008_23/G00008_23_11/G00008_23_11_018.mp4,surprised
G00008/G00008_23/G00008_23_11/G00008_23_11_041.mp4,neutral
G00008/G00008_23/G00008_23_11/G00008_23_11_004.mp4,surprised
G00008/G00008_23/G00008_23_07/G00008_23_07_042.mp4,happy
G00008/G00008_23/G00008_23_07/G00008_23_07_048.mp4,happy
G00008/G00008_23/G00008_23_07/G00008_23_07_023.mp4,surprised
G00008/G00008_23/G00008_23_07/G00008_23_07_015.mp4,surprised
G00008/G00008_23/G00008_23_07/G00008_23_07_037.mp4,disgusted
G00008/G00008_23/G00008_23_07/G00008_23_07_001.mp4,happy
G00008/G00008_23/G00008_23_07/G00008_23_07_029.mp4,happy
G00008/G00008_23/G00008_23_07/G00008_23_07_019.mp4,disgusted
G00008/G00008_23/G00008_23_07/G00008_23_07_025.mp4,surprised
G00008/G00008_23/G00008_23_07/G00008_23_07_003.mp4,happy
G00008/G00008_23/G00008_23_07/G00008_23_07_046.mp4,neutral
G00008/G00008_23/G00008_23_07/G00008_23_07_050.mp4,neutral
G00008/G00008_23/G00008_23_07/G00008_23_07_007.mp4,neutral
G00008/G00008_23/G00008_23_07/G00008_23_07_044.mp4,surprised
G00008/G00008_52/G00008_52_11/G00008_52_11_031.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_015.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_009.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_029.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_023.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_017.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_027.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_033.mp4,neutral
G00008/G00008_52/G00008_52_11/G00008_52_11_019.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_011.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_004.mp4,neutral
G00008/G00008_52/G00008_52_11/G00008_52_11_021.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_005.mp4,neutral
G00008/G00008_52/G00008_52_11/G00008_52_11_025.mp4,angry
G00008/G00008_52/G00008_52_11/G00008_52_11_007.mp4,neutral
G00008/G00008_52/G00008_52_11/G00008_52_11_013.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_024.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_030.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_014.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_008.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_012.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_016.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_022.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_010.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_006.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_003.mp4,neutral
G00008/G00008_52/G00008_52_07/G00008_52_07_028.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_001.mp4,neutral
G00008/G00008_52/G00008_52_07/G00008_52_07_032.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_020.mp4,angry
G00008/G00008_52/G00008_52_07/G00008_52_07_018.mp4,angry
G00008/G00008_28/G00008_28_07/G00008_28_07_015.mp4,happy
G00008/G00008_28/G00008_28_07/G00008_28_07_013.mp4,surprised
G00008/G00008_28/G00008_28_07/G00008_28_07_011.mp4,surprised
G00008/G00008_28/G00008_28_07/G00008_28_07_010.mp4,surprised
G00008/G00008_28/G00008_28_07/G00008_28_07_019.mp4,neutral
G00008/G00008_28/G00008_28_07/G00008_28_07_001.mp4,neutral
G00008/G00008_28/G00008_28_07/G00008_28_07_026.mp4,disgusted
G00008/G00008_28/G00008_28_07/G00008_28_07_020.mp4,surprised
G00008/G00008_28/G00008_28_07/G00008_28_07_021.mp4,neutral
G00008/G00008_28/G00008_28_07/G00008_28_07_006.mp4,neutral
G00008/G00008_28/G00008_28_07/G00008_28_07_004.mp4,neutral
G00008/G00008_28/G00008_28_07/G00008_28_07_003.mp4,neutral
G00008/G00008_28/G00008_28_07/G00008_28_07_017.mp4,surprised
G00008/G00008_28/G00008_28_07/G00008_28_07_022.mp4,surprised
G00008/G00008_28/G00008_28_07/G00008_28_07_009.mp4,neutral
G00008/G00008_28/G00008_28_11/G00008_28_11_027.mp4,disgusted
G00008/G00008_28/G00008_28_11/G00008_28_11_018.mp4,surprised
G00008/G00008_28/G00008_28_11/G00008_28_11_014.mp4,surprised
G00008/G00008_28/G00008_28_11/G00008_28_11_023.mp4,neutral
G00008/G00008_28/G00008_28_11/G00008_28_11_007.mp4,neutral
G00008/G00008_28/G00008_28_11/G00008_28_11_016.mp4,surprised
G00008/G00008_28/G00008_28_11/G00008_28_11_025.mp4,neutral
G00008/G00008_28/G00008_28_11/G00008_28_11_012.mp4,neutral
G00008/G00008_02/G00008_02_07/G00008_02_07_009.mp4,neutral
G00008/G00008_02/G00008_02_07/G00008_02_07_001.mp4,surprised
G00008/G00008_02/G00008_02_07/G00008_02_07_018.mp4,sad
G00008/G00008_02/G00008_02_07/G00008_02_07_024.mp4,sad
G00008/G00008_02/G00008_02_07/G00008_02_07_017.mp4,sad
G00008/G00008_02/G00008_02_07/G00008_02_07_020.mp4,sad
G00008/G00008_02/G00008_02_07/G00008_02_07_005.mp4,disgusted
G00008/G00008_02/G00008_02_07/G00008_02_07_007.mp4,neutral
G00008/G00008_02/G00008_02_07/G00008_02_07_011.mp4,surprised
G00008/G00008_02/G00008_02_07/G00008_02_07_013.mp4,sad
G00008/G00008_02/G00008_02_07/G00008_02_07_003.mp4,surprised
G00008/G00008_02/G00008_02_07/G00008_02_07_015.mp4,sad
G00008/G00008_02/G00008_02_11/G00008_02_11_008.mp4,neutral
G00008/G00008_02/G00008_02_11/G00008_02_11_016.mp4,sad
G00008/G00008_02/G00008_02_11/G00008_02_11_021.mp4,sad
G00008/G00008_02/G00008_02_11/G00008_02_11_012.mp4,neutral
G00008/G00008_02/G00008_02_11/G00008_02_11_023.mp4,sad
G00008/G00008_02/G00008_02_11/G00008_02_11_002.mp4,neutral
G00008/G00008_02/G00008_02_11/G00008_02_11_025.mp4,sad
G00008/G00008_02/G00008_02_11/G00008_02_11_022.mp4,sad
G00008/G00008_02/G00008_02_11/G00008_02_11_014.mp4,sad
G00008/G00008_02/G00008_02_11/G00008_02_11_019.mp4,sad
G00008/G00008_55/G00008_55_11/G00008_55_11_009.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_030.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_017.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_013.mp4,neutral
G00008/G00008_55/G00008_55_11/G00008_55_11_019.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_021.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_014.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_024.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_001.mp4,neutral
G00008/G00008_55/G00008_55_11/G00008_55_11_003.mp4,disgusted
G00008/G00008_55/G00008_55_11/G00008_55_11_026.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_028.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_034.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_005.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_007.mp4,angry
G00008/G00008_55/G00008_55_11/G00008_55_11_011.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_029.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_027.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_015.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_002.mp4,surprised
G00008/G00008_55/G00008_55_07/G00008_55_07_012.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_004.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_010.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_025.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_023.mp4,neutral
G00008/G00008_55/G00008_55_07/G00008_55_07_033.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_020.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_006.mp4,neutral
G00008/G00008_55/G00008_55_07/G00008_55_07_018.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_022.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_031.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_016.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_008.mp4,angry
G00008/G00008_55/G00008_55_07/G00008_55_07_035.mp4,angry
G00008/G00008_12/G00008_12_11/G00008_12_11_027.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_023.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_029.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_010.mp4,happy
G00008/G00008_12/G00008_12_11/G00008_12_11_012.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_020.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_008.mp4,happy
G00008/G00008_12/G00008_12_11/G00008_12_11_022.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_003.mp4,happy
G00008/G00008_12/G00008_12_11/G00008_12_11_030.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_016.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_018.mp4,disgusted
G00008/G00008_12/G00008_12_11/G00008_12_11_006.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_025.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_001.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_004.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_032.mp4,neutral
G00008/G00008_12/G00008_12_11/G00008_12_11_014.mp4,happy
G00008/G00008_12/G00008_12_07/G00008_12_07_026.mp4,neutral
G00008/G00008_12/G00008_12_07/G00008_12_07_005.mp4,neutral
G00008/G00008_12/G00008_12_07/G00008_12_07_031.mp4,neutral
G00008/G00008_12/G00008_12_07/G00008_12_07_017.mp4,neutral
G00008/G00008_12/G00008_12_07/G00008_12_07_019.mp4,fearful
G00008/G00008_12/G00008_12_07/G00008_12_07_024.mp4,fearful
G00008/G00008_12/G00008_12_07/G00008_12_07_028.mp4,neutral
G00008/G00008_12/G00008_12_07/G00008_12_07_007.mp4,fearful
G00008/G00008_12/G00008_12_07/G00008_12_07_015.mp4,fearful
G00008/G00008_12/G00008_12_07/G00008_12_07_033.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_017.mp4,happy
G00008/G00008_35/G00008_35_11/G00008_35_11_031.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_001.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_044.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_035.mp4,happy
G00008/G00008_35/G00008_35_11/G00008_35_11_033.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_013.mp4,surprised
G00008/G00008_35/G00008_35_11/G00008_35_11_037.mp4,happy
G00008/G00008_35/G00008_35_11/G00008_35_11_023.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_025.mp4,happy
G00008/G00008_35/G00008_35_11/G00008_35_11_003.mp4,happy
G00008/G00008_35/G00008_35_11/G00008_35_11_027.mp4,happy
G00008/G00008_35/G00008_35_11/G00008_35_11_011.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_015.mp4,happy
G00008/G00008_35/G00008_35_11/G00008_35_11_009.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_039.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_019.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_029.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_041.mp4,happy
G00008/G00008_35/G00008_35_11/G00008_35_11_043.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_021.mp4,neutral
G00008/G00008_35/G00008_35_11/G00008_35_11_007.mp4,neutral
G00008/G00008_35/G00008_35_07/G00008_35_07_024.mp4,surprised
G00008/G00008_35/G00008_35_07/G00008_35_07_014.mp4,surprised
G00008/G00008_35/G00008_35_07/G00008_35_07_040.mp4,neutral
G00008/G00008_35/G00008_35_07/G00008_35_07_045.mp4,happy
G00008/G00008_35/G00008_35_07/G00008_35_07_026.mp4,happy
G00008/G00008_35/G00008_35_07/G00008_35_07_016.mp4,surprised
G00008/G00008_35/G00008_35_07/G00008_35_07_028.mp4,happy
G00008/G00008_35/G00008_35_07/G00008_35_07_042.mp4,happy
G00008/G00008_35/G00008_35_07/G00008_35_07_002.mp4,neutral
G00008/G00008_35/G00008_35_07/G00008_35_07_022.mp4,happy
G00008/G00008_35/G00008_35_07/G00008_35_07_036.mp4,happy
G00008/G00008_35/G00008_35_07/G00008_35_07_020.mp4,happy
G00008/G00008_35/G00008_35_07/G00008_35_07_030.mp4,surprised
G00008/G00008_35/G00008_35_07/G00008_35_07_006.mp4,surprised
G00008/G00008_35/G00008_35_07/G00008_35_07_034.mp4,neutral
G00008/G00008_30/G00008_30_07/G00008_30_07_030.mp4,neutral
G00008/G00008_30/G00008_30_07/G00008_30_07_035.mp4,surprised
G00008/G00008_30/G00008_30_07/G00008_30_07_006.mp4,surprised
G00008/G00008_30/G00008_30_07/G00008_30_07_019.mp4,surprised
G00008/G00008_30/G00008_30_07/G00008_30_07_009.mp4,surprised
G00008/G00008_30/G00008_30_07/G00008_30_07_004.mp4,surprised
G00008/G00008_30/G00008_30_07/G00008_30_07_028.mp4,surprised
G00008/G00008_30/G00008_30_07/G00008_30_07_017.mp4,surprised
G00008/G00008_30/G00008_30_11/G00008_30_11_020.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_031.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_014.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_032.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_036.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_018.mp4,surprised
G00008/G00008_30/G00008_30_11/G00008_30_11_010.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_005.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_012.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_025.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_034.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_027.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_016.mp4,happy
G00008/G00008_30/G00008_30_11/G00008_30_11_001.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_023.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_029.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_021.mp4,neutral
G00008/G00008_30/G00008_30_11/G00008_30_11_003.mp4,surprised
G00008/G00008_30/G00008_30_11/G00008_30_11_007.mp4,surprised
G00008/G00008_41/G00008_41_07/G00008_41_07_010.mp4,happy
G00008/G00008_41/G00008_41_07/G00008_41_07_020.mp4,surprised
G00008/G00008_41/G00008_41_07/G00008_41_07_028.mp4,surprised
G00008/G00008_41/G00008_41_07/G00008_41_07_002.mp4,sad
G00008/G00008_41/G00008_41_07/G00008_41_07_018.mp4,surprised
G00008/G00008_41/G00008_41_07/G00008_41_07_026.mp4,surprised
G00008/G00008_41/G00008_41_07/G00008_41_07_016.mp4,disgusted
G00008/G00008_41/G00008_41_07/G00008_41_07_005.mp4,neutral
G00008/G00008_41/G00008_41_07/G00008_41_07_024.mp4,surprised
G00008/G00008_41/G00008_41_11/G00008_41_11_023.mp4,neutral
G00008/G00008_41/G00008_41_11/G00008_41_11_011.mp4,disgusted
G00008/G00008_41/G00008_41_11/G00008_41_11_027.mp4,neutral
G00008/G00008_41/G00008_41_11/G00008_41_11_013.mp4,angry
G00008/G00008_41/G00008_41_11/G00008_41_11_017.mp4,disgusted
G00008/G00008_41/G00008_41_11/G00008_41_11_015.mp4,neutral
G00008/G00008_41/G00008_41_11/G00008_41_11_003.mp4,neutral
G00008/G00008_41/G00008_41_11/G00008_41_11_006.mp4,disgusted
G00008/G00008_41/G00008_41_11/G00008_41_11_009.mp4,neutral
G00008/G00008_41/G00008_41_11/G00008_41_11_019.mp4,disgusted
G00008/G00008_41/G00008_41_11/G00008_41_11_004.mp4,disgusted
G00008/G00008_41/G00008_41_11/G00008_41_11_029.mp4,angry
G00008/G00008_41/G00008_41_11/G00008_41_11_021.mp4,disgusted
G00008/G00008_41/G00008_41_11/G00008_41_11_007.mp4,neutral
G00008/G00008_41/G00008_41_11/G00008_41_11_025.mp4,disgusted
G00008/G00008_41/G00008_41_11/G00008_41_11_022.mp4,disgusted
G00008/G00008_41/G00008_41_11/G00008_41_11_001.mp4,neutral
G00008/G00008_61/G00008_61_07/G00008_61_07_018.mp4,neutral
G00008/G00008_61/G00008_61_07/G00008_61_07_026.mp4,angry
G00008/G00008_61/G00008_61_07/G00008_61_07_007.mp4,surprised
G00008/G00008_61/G00008_61_07/G00008_61_07_003.mp4,happy
G00008/G00008_61/G00008_61_07/G00008_61_07_028.mp4,angry
G00008/G00008_61/G00008_61_07/G00008_61_07_016.mp4,angry
G00008/G00008_61/G00008_61_07/G00008_61_07_001.mp4,neutral
G00008/G00008_61/G00008_61_07/G00008_61_07_009.mp4,neutral
G00008/G00008_61/G00008_61_07/G00008_61_07_011.mp4,neutral
G00008/G00008_61/G00008_61_07/G00008_61_07_020.mp4,disgusted
G00008/G00008_61/G00008_61_07/G00008_61_07_024.mp4,neutral
G00008/G00008_61/G00008_61_07/G00008_61_07_022.mp4,angry
G00008/G00008_61/G00008_61_07/G00008_61_07_013.mp4,neutral
G00008/G00008_61/G00008_61_11/G00008_61_11_010.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_015.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_014.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_021.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_008.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_023.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_002.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_006.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_017.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_027.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_025.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_004.mp4,angry
G00008/G00008_61/G00008_61_11/G00008_61_11_012.mp4,neutral
G00008/G00008_61/G00008_61_11/G00008_61_11_019.mp4,angry
G00008/G00008_05/G00008_05_11/G00008_05_11_009.mp4,sad
G00008/G00008_05/G00008_05_11/G00008_05_11_003.mp4,surprised
G00008/G00008_05/G00008_05_11/G00008_05_11_001.mp4,neutral
G00008/G00008_05/G00008_05_07/G00008_05_07_006.mp4,sad
G00008/G00008_05/G00008_05_07/G00008_05_07_011.mp4,sad
G00008/G00008_05/G00008_05_07/G00008_05_07_007.mp4,sad
G00008/G00008_05/G00008_05_07/G00008_05_07_005.mp4,sad
G00008/G00008_05/G00008_05_07/G00008_05_07_002.mp4,sad
G00008/G00008_05/G00008_05_07/G00008_05_07_008.mp4,sad
G00008/G00008_05/G00008_05_07/G00008_05_07_010.mp4,sad
G00008/G00008_05/G00008_05_07/G00008_05_07_004.mp4,sad
G00008/G00008_54/G00008_54_07/G00008_54_07_012.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_010.mp4,surprised
G00008/G00008_54/G00008_54_07/G00008_54_07_038.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_020.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_026.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_003.mp4,neutral
G00008/G00008_54/G00008_54_07/G00008_54_07_018.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_034.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_022.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_014.mp4,surprised
G00008/G00008_54/G00008_54_07/G00008_54_07_032.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_005.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_008.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_016.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_024.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_030.mp4,angry
G00008/G00008_54/G00008_54_07/G00008_54_07_028.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_023.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_002.mp4,neutral
G00008/G00008_54/G00008_54_11/G00008_54_11_007.mp4,neutral
G00008/G00008_54/G00008_54_11/G00008_54_11_006.mp4,neutral
G00008/G00008_54/G00008_54_11/G00008_54_11_021.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_004.mp4,neutral
G00008/G00008_54/G00008_54_11/G00008_54_11_027.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_029.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_033.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_019.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_025.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_015.mp4,disgusted
G00008/G00008_54/G00008_54_11/G00008_54_11_011.mp4,disgusted
G00008/G00008_54/G00008_54_11/G00008_54_11_031.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_009.mp4,neutral
G00008/G00008_54/G00008_54_11/G00008_54_11_035.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_037.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_017.mp4,angry
G00008/G00008_54/G00008_54_11/G00008_54_11_013.mp4,neutral
G00008/G00008_36/G00008_36_11/G00008_36_11_020.mp4,neutral
G00008/G00008_36/G00008_36_11/G00008_36_11_034.mp4,neutral
G00008/G00008_36/G00008_36_11/G00008_36_11_038.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_032.mp4,surprised
G00008/G00008_36/G00008_36_11/G00008_36_11_014.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_026.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_018.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_003.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_009.mp4,surprised
G00008/G00008_36/G00008_36_11/G00008_36_11_030.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_011.mp4,neutral
G00008/G00008_36/G00008_36_11/G00008_36_11_006.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_016.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_036.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_013.mp4,neutral
G00008/G00008_36/G00008_36_11/G00008_36_11_024.mp4,surprised
G00008/G00008_36/G00008_36_11/G00008_36_11_028.mp4,neutral
G00008/G00008_36/G00008_36_11/G00008_36_11_007.mp4,happy
G00008/G00008_36/G00008_36_11/G00008_36_11_001.mp4,neutral
G00008/G00008_36/G00008_36_11/G00008_36_11_022.mp4,surprised
G00008/G00008_36/G00008_36_07/G00008_36_07_012.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_027.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_010.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_040.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_017.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_023.mp4,surprised
G00008/G00008_36/G00008_36_07/G00008_36_07_019.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_008.mp4,neutral
G00008/G00008_36/G00008_36_07/G00008_36_07_037.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_015.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_002.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_029.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_004.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_021.mp4,surprised
G00008/G00008_36/G00008_36_07/G00008_36_07_039.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_031.mp4,happy
G00008/G00008_36/G00008_36_07/G00008_36_07_025.mp4,surprised
G00008/G00008_36/G00008_36_07/G00008_36_07_005.mp4,surprised
G00008/G00008_32/G00008_32_07/G00008_32_07_010.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_021.mp4,neutral
G00008/G00008_32/G00008_32_07/G00008_32_07_006.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_020.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_012.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_016.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_014.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_002.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_004.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_018.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_009.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_017.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_011.mp4,happy
G00008/G00008_32/G00008_32_07/G00008_32_07_023.mp4,happy
G00008/G00008_32/G00008_32_11/G00008_32_11_019.mp4,happy
G00008/G00008_32/G00008_32_11/G00008_32_11_008.mp4,neutral
G00008/G00008_32/G00008_32_11/G00008_32_11_003.mp4,happy
G00008/G00008_32/G00008_32_11/G00008_32_11_013.mp4,happy
G00008/G00008_32/G00008_32_11/G00008_32_11_015.mp4,happy
G00008/G00008_32/G00008_32_11/G00008_32_11_001.mp4,happy
G00008/G00008_32/G00008_32_11/G00008_32_11_022.mp4,surprised
G00008/G00008_32/G00008_32_11/G00008_32_11_007.mp4,neutral
G00008/G00008_46/G00008_46_11/G00008_46_11_014.mp4,angry
G00008/G00008_46/G00008_46_11/G00008_46_11_004.mp4,neutral
G00008/G00008_46/G00008_46_11/G00008_46_11_016.mp4,angry
G00008/G00008_46/G00008_46_11/G00008_46_11_006.mp4,happy
G00008/G00008_46/G00008_46_11/G00008_46_11_024.mp4,angry
G00008/G00008_46/G00008_46_11/G00008_46_11_030.mp4,angry
G00008/G00008_46/G00008_46_11/G00008_46_11_028.mp4,angry
G00008/G00008_46/G00008_46_11/G00008_46_11_012.mp4,angry
G00008/G00008_46/G00008_46_11/G00008_46_11_018.mp4,angry
G00008/G00008_46/G00008_46_11/G00008_46_11_020.mp4,neutral
G00008/G00008_46/G00008_46_11/G00008_46_11_010.mp4,angry
G00008/G00008_46/G00008_46_11/G00008_46_11_008.mp4,angry
